tabla,cuadro_origen,pagina_pdf,unidad_fila,tipo_fila_derivado,tipo_proceso,grupo_proceso_norm,tipo_accion_penal,clasificacion_tipo_proceso,contexto_observado,codigo_contexto_propuesto,decision,confianza,evidencia,observaciones,filas_fuente
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,ENTREGA DE LA HERENCIA,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,400;402;405;406;407;408,tipo_proceso,detalle,"INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS",,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 400;402;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,6
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,INTERDICTOS,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,405,tipo_proceso,detalle,IO ORDINARIO,,,fragmento,CAUSAS,causas|no_aplica,requiere_contexto,alta,"Cuadro 6.1.1.1, p. 405; El rótulo mezcla o corta el texto de una fila con su encabezado/grupo en la capa PDF.",Equivalencia candidata no aplicada: ORDINARIO.,1
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,MENSURA Y DESLINDE,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,408,tipo_proceso,detalle,O ORDINARIO,,,fragmento,CAUSAS,causas|no_aplica,requiere_contexto,alta,"Cuadro 6.1.1.1, p. 408; El rótulo mezcla o corta el texto de una fila con su encabezado/grupo en la capa PDF.",Equivalencia candidata no aplicada: ORDINARIO.,1
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,OFERTA DE PAGO Y CONSIGNACIÓN,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;406;407,tipo_proceso,detalle,ORDINARIO,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;406;407; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,8
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,OTROS MONITORIOS,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,OTROS PROCESOS,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,OTROS VOLUNTARIOS,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;401;403;404,tipo_proceso,detalle,"PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS",,,fragmento,CAUSAS,causas|no_aplica,requiere_contexto,alta,"Cuadro 6.1.1.1, p. 399;401;403;404; El rótulo mezcla o corta el texto de una fila con su encabezado/grupo en la capa PDF.","Equivalencia candidata no aplicada: INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS.",4
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,RENUNCIA DE HERENCIA,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,399;400;401;402;403;404;405;406;407;408,tipo_proceso,detalle,SUCESIÓN DE ESTADO,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399;400;401;402;403;404;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.1.1,406,tipo_proceso,total,TOTAL BENI,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 406; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,399,tipo_proceso,total,TOTAL CHUQUISACA,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 399; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,401,tipo_proceso,total,TOTAL COCHABAMBA,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 401; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,400,tipo_proceso,total,TOTAL LA PAZ,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 400; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,408,tipo_proceso,total,TOTAL NACIONAL,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 408; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,402,tipo_proceso,total,TOTAL ORURO,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 402; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,407,tipo_proceso,total,TOTAL PANDO,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 407; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,403,tipo_proceso,total,TOTAL POTOSÍ,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 403; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,405,tipo_proceso,total,TOTAL SANTA CRUZ,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 405; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,404,tipo_proceso,total,TOTAL TARIJA,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 404; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.1.1,400;402;405;406;407;408,tipo_proceso,detalle,TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.1.1, p. 400;402;405;406;407;408; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,6
causas_por_tipo_proceso,6.1.1.1,399;401;403;404,tipo_proceso,detalle,"TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE",,,fragmento,CAUSAS,causas|no_aplica,requiere_contexto,alta,"Cuadro 6.1.1.1, p. 399;401;403;404; El rótulo mezcla o corta el texto de una fila con su encabezado/grupo en la capa PDF.",Equivalencia candidata no aplicada: TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO.,4
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,ASISTENCIA FAMILIAR,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,CESACION DE INTERDICCIÓN,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,451,tipo_proceso,detalle,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,,,fragmento,CAUSAS,causas|no_aplica,requiere_contexto,alta,"Cuadro 6.1.2.1, p. 451; El rótulo mezcla o corta el texto de una fila con su encabezado/grupo en la capa PDF.",Equivalencia candidata no aplicada: CONSTITUCIÓN DEL PATRIMONIO FAMILIAR.,1
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,CUMPLIMIENTO DE ACUERDOS,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;452;453;454;455;456;457;458,tipo_proceso,detalle,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,,,fragmento,CAUSAS,causas|no_aplica,requiere_contexto,alta,"Cuadro 6.1.2.1, p. 449;450;452;453;454;455;456;457;458; El rótulo mezcla o corta el texto de una fila con su encabezado/grupo en la capa PDF.",Equivalencia candidata no aplicada: CONSTITUCIÓN DEL PATRIMONIO FAMILIAR.,9
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,DECLARACION DE INTERDICCIÓN,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,DECLARACION JUDICIAL DE FILIACION,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,DESACUERDO DE LOS PADRES,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,DIVORCIO -DESVINCULACION Art. 207,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,EMANCIPACION POR DESACUERDO,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,GUARDA,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,IMPUGNACION DE FILIACION,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,NEGACION DE MATERNIDAD O PATERNIDAD,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,NULIDAD DE MATRIMONIO O DE UNION LIBRE,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,OPOSICION AL MATRIMONIO,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,PROCESOS INNOMINADOS - OTROS,,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,"SUSPENSIÓN, EXTINCIÓN O RESTITUCION DE LA AUTORIDAD DE LA MADRE O EL PADRE EN CASOS EMERGENTES DE DESVINCULACIÓN CONYUGAL",,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.2.1,456,tipo_proceso,total,TOTAL BENI,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 456; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,451,tipo_proceso,total,TOTAL COCHABAMBA,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 451; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,450,tipo_proceso,total,TOTAL LA PAZ,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 450; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,458,tipo_proceso,total,TOTAL NACIONAL,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 458; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,452,tipo_proceso,total,TOTAL ORURO,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 452; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,457,tipo_proceso,total,TOTAL PANDO,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 457; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,453,tipo_proceso,total,TOTAL POTOSÍ,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 453; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,455,tipo_proceso,total,TOTAL SANTA CRUZ,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 455; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,449,tipo_proceso,total,TOTAL SUCRE,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,454,tipo_proceso,total,TOTAL TARIJA,,,total,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 454; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
causas_por_tipo_proceso,6.1.2.1,449;450;451;452;453;454;455;456;457;458,tipo_proceso,detalle,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),,,proceso_valido,CAUSAS,causas|no_aplica,confirmado,alta,"Cuadro 6.1.2.1, p. 449;450;451;452;453;454;455;456;457;458; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,ACOGIMIENTO CIRCUNSTANCIAL,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,ADOPCIÓN INTERNACIONAL,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,ADOPCIÓN NACIONAL,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,AUTORIZACIÓN DE VIAJE AL EXTERIOR (JUDICIALES),,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,AUTORIZACIÓN DE VIAJE AL EXTERIOR (POR DESCONOCIMIENTO DE DOMICILIO),,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,CALIFICACIÓN DE DAÑOS Y PERJUICIOS,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,CONVERSIÓN DE GUARDA EN ADOPCIÓN,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
causas_por_tipo_proceso,6.1.3.2,506;507;508;509;510;511;512;513;514;515,tipo_proceso,detalle,FILIACIÓN JUDICIAL,,,proceso_valido,CAUSAS EN MATERIA DE LA NIÑEZ Y ADOLESCENCIA,causas_en_materia_de_la_ninez_y_adolescencia|no_aplica,confirmado,alta,"Cuadro 6.1.3.2, p. 506;507;508;509;510;511;512;513;514;515; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,10
